Price,year,company,name,kms_driven
9995,2015,subaru,impreza,21704
15999,2015,subaru,impreza,63779
7500,2015,subaru,impreza,79000
6995,2015,subaru,impreza,126345
11962,2015,subaru,impreza,47660
13976,2015,subaru,impreza,47660
6950,2015,subaru,impreza,70000
11990,2015,subaru,impreza,42140
6000,2015,subaru,impreza,86000
12685,2015,subaru,impreza,87470
10500,2015,subaru,impreza,100091
13900,2015,subaru,impreza,27882
13999,2015,subaru,impreza,112336
13377,2015,subaru,impreza,77881
12991,2015,subaru,impreza,58000
13900,2015,subaru,impreza,36500
11999,2015,subaru,impreza,83453
16495,2015,subaru,impreza,65301
6900,2015,subaru,impreza,121000
14995,2015,subaru,impreza,72973
8900,2016,subaru,impreza,29230
16500,2016,subaru,impreza,47850
12000,2016,subaru,impreza,46227
10987,2016,subaru,impreza,65424
16500,2016,subaru,impreza,47800
13000,2016,subaru,impreza,38474
15890,2016,subaru,impreza,49000
18958,2016,subaru,impreza,54352
8999,2016,subaru,impreza,106150
14341,2016,subaru,impreza,49930
9495,2016,subaru,impreza,108523
8900,2016,subaru,impreza,124890
9600,2016,subaru,impreza,44000
16888,2016,subaru,impreza,35961
14874,2016,subaru,impreza,119000
12500,2016,subaru,impreza,46227
13997,2016,subaru,impreza,56671
16500,2016,subaru,impreza,9796
13750,2016,subaru,impreza,54900
16250,2016,subaru,impreza,3258
15000,2016,subaru,impreza,38670
12495,2016,subaru,impreza,25694
12999,2017,subaru,impreza,57000
15000,2017,subaru,impreza,30315
18808,2017,subaru,impreza,24977
17995,2017,subaru,impreza,26136
15932,2017,subaru,impreza,22669
15495,2017,subaru,impreza,29753
15499,2017,subaru,impreza,53161
14495,2017,subaru,impreza,59853
9991,2017,subaru,impreza,29409
16589,2017,subaru,impreza,52536
14722,2017,subaru,impreza,55436
15413,2017,subaru,impreza,16202
18988,2017,subaru,impreza,29810
14980,2017,subaru,impreza,54563
14999,2017,subaru,impreza,45000
10995,2017,subaru,impreza,51838
14500,2017,subaru,impreza,68726
15000,2017,subaru,impreza,63008
16488,2017,subaru,impreza,46253
19389,2017,subaru,impreza,25188
14899,2017,subaru,impreza,59551
15388,2017,subaru,impreza,46438
17240,2017,subaru,impreza,50548
18877,2017,subaru,impreza,30624
14995,2017,subaru,impreza,43605
12900,2017,subaru,impreza,92995
17588,2017,subaru,impreza,28113
13998,2017,subaru,impreza,41930
16995,2017,subaru,impreza,52748
14900,2017,subaru,impreza,24298
15900,2017,subaru,impreza,37348
14982,2017,subaru,impreza,65445
15995,2017,subaru,impreza,48066
17700,2017,subaru,impreza,39801
16800,2017,subaru,impreza,20700
17261,2017,subaru,impreza,26372
12995,2017,subaru,impreza,24022
16888,2017,subaru,impreza,28950
14995,2017,subaru,impreza,24677
12995,2017,subaru,impreza,31454
12480,2017,subaru,impreza,69346
15400,2017,subaru,impreza,19000
20999,2017,subaru,impreza,36638
19999,2017,subaru,impreza,35676
14884,2017,subaru,impreza,16202
18785,2017,subaru,impreza,34085
12870,2017,subaru,impreza,36655
13488,2017,subaru,impreza,100394
18500,2017,subaru,impreza,16500
11995,2017,subaru,impreza,104019
15499,2017,subaru,impreza,54098
13000,2017,subaru,impreza,70000
14509,2017,subaru,impreza,82725
18990,2017,subaru,impreza,22574
17500,2017,subaru,impreza,22316
19922,2018,subaru,impreza,30713
13450,2018,subaru,impreza,42000
17820,2018,subaru,impreza,37206
19995,2018,subaru,impreza,36124
16687,2018,subaru,impreza,32375
17500,2018,subaru,impreza,40524
18488,2018,subaru,impreza,13509
17999,2018,subaru,impreza,16638
14950,2018,subaru,impreza,35036
19995,2018,subaru,impreza,34323
14995,2018,subaru,impreza,35305
17999,2018,subaru,impreza,38976
17987,2018,subaru,impreza,30000
20986,2018,subaru,impreza,23779
19990,2018,subaru,impreza,26283
19880,2018,subaru,impreza,8147
16900,2018,subaru,impreza,49857
18898,2018,subaru,impreza,33683
17794,2018,subaru,impreza,34400
16790,2018,subaru,impreza,33507
18500,2018,subaru,impreza,14663
16990,2018,subaru,impreza,57000
18930,2018,subaru,impreza,25925
18700,2018,subaru,impreza,30444
20194,2018,subaru,impreza,15701
17995,2018,subaru,impreza,10213
17688,2018,subaru,impreza,40356
18995,2018,subaru,impreza,39081
16998,2018,subaru,impreza,25178
17498,2018,subaru,impreza,45493
9995,2018,subaru,impreza,150000
15995,2018,subaru,impreza,21124
10995,2018,subaru,impreza,139289
19900,2018,subaru,impreza,24840
17794,2018,subaru,impreza,36308
16500,2018,subaru,impreza,40524
13400,2018,subaru,impreza,21131
16782,2018,subaru,impreza,26598
19977,2018,subaru,impreza,18379
18395,2018,subaru,impreza,20018
16998,2018,subaru,impreza,20478
19800,2018,subaru,impreza,31901
18300,2018,subaru,impreza,10744
17999,2018,subaru,impreza,31054
17499,2018,subaru,impreza,38178
15997,2018,subaru,impreza,24155
16950,2018,subaru,impreza,20321
14995,2018,subaru,impreza,25933
18898,2018,subaru,impreza,33116
21990,2019,subaru,impreza,20717
19999,2019,subaru,impreza,44185
24995,2019,subaru,impreza,6329
18100,2019,subaru,impreza,7856
24194,2019,subaru,impreza,18374
16495,2019,subaru,impreza,35505
18750,2019,subaru,impreza,15791
17999,2019,subaru,impreza,10417
19995,2019,subaru,impreza,24945
23194,2019,subaru,impreza,18302
20295,2019,subaru,impreza,14453
20900,2019,subaru,impreza,19620
14991,2019,subaru,impreza,36070
19777,2019,subaru,impreza,17058
23194,2019,subaru,impreza,20082
21000,2019,subaru,impreza,17058
14782,2019,subaru,impreza,11555
20000,2019,subaru,impreza,17058
17380,2019,subaru,impreza,17639
17995,2019,subaru,impreza,1866
23403,2019,subaru,impreza,4252
14933,2019,subaru,impreza,8000
19300,2019,subaru,impreza,11442
20100,2019,subaru,impreza,20564
21901,2019,subaru,impreza,12000
17980,2019,subaru,impreza,8518
16950,2019,subaru,impreza,15306
18689,2019,subaru,impreza,28232
18999,2019,subaru,impreza,10417
20990,2019,subaru,impreza,17058
24194,2019,subaru,impreza,17534
18500,2019,subaru,impreza,34800
16000,2019,subaru,impreza,3000
23000,2020,subaru,impreza,2600
23500,2020,subaru,impreza,2466
22700,2020,subaru,impreza,3347
23995,2020,subaru,impreza,4871
24900,2020,subaru,impreza,4515
18500,2020,subaru,impreza,3500
19680,2020,subaru,impreza,4343
23990,2017,chevrolet,impala premier sedan,4417
20990,2017,chevrolet,impala premier sedan,30380
24337,2019,chevrolet,impala premier lz*lea,43125
23998,2017,chevrolet,impala premier,44401
20111,2017,chevrolet,impala premier,51264
15995,2017,chevrolet,impala premier,63066
18000,2018,chevrolet,impala premier,69505
22900,2018,chevrolet,impala premier,28000
18999,2018,chevrolet,impala premier,69895
24995,2019,chevrolet,impala premier,26511
24995,2019,chevrolet,impala premier,27302
26995,2020,chevrolet,impala premier,5288
3700,2013,chevrolet,impala police,107000
6970,2014,chevrolet,impala police,77071
4600,2014,chevrolet,impala police,155000
7970,2015,chevrolet,impala police,56376
10990,2013,chevrolet,impala ltz sedan 4d,76254
18990,2014,chevrolet,impala ltz sedan 4d,50980
17990,2014,chevrolet,impala ltz sedan 4d,45952
21990,2014,chevrolet,impala ltz sedan 4d,5650
17590,2014,chevrolet,impala ltz sedan 4d,79134
16990,2014,chevrolet,impala ltz sedan 4d,45952
16990,2015,chevrolet,impala ltz sedan 4d,64037
20990,2015,chevrolet,impala ltz sedan 4d,15707
19990,2015,chevrolet,impala ltz sedan 4d,24093
19590,2016,chevrolet,impala ltz sedan 4d,63556
19590,2016,chevrolet,impala ltz sedan 4d,33107
6950,2013,chevrolet,impala ltz sedan,153776
4700,2014,chevrolet,impala ltz fwd gas,106000
13600,2014,chevrolet,impala ltz 2lz,108000
5995,2013,chevrolet,impala ltz,100060
7995,2013,chevrolet,impala ltz,86000
7600,2013,chevrolet,impala ltz,132511
7200,2013,chevrolet,impala ltz,85000
6900,2013,chevrolet,impala ltz,113000
8995,2013,chevrolet,impala ltz,93604
6500,2013,chevrolet,impala ltz,73977
3700,2013,chevrolet,impala ltz,135000
5699,2013,chevrolet,impala ltz,117000
6500,2013,chevrolet,impala ltz,135583
7997,2013,chevrolet,impala ltz,103884
6995,2013,chevrolet,impala ltz,152000
15995,2014,chevrolet,impala ltz,66599
12989,2014,chevrolet,impala ltz,94202
13490,2014,chevrolet,impala ltz,99224
9999,2014,chevrolet,impala ltz,126000
4700,2014,chevrolet,impala ltz,106000
9000,2014,chevrolet,impala ltz,120000
18989,2015,chevrolet,impala ltz,34301
16000,2015,chevrolet,impala ltz,69257
10500,2015,chevrolet,impala ltz,119423
15500,2015,chevrolet,impala ltz,46361
17000,2015,chevrolet,impala ltz,49590
6200,2015,chevrolet,impala ltz,77000
8950,2015,chevrolet,impala ltz,102000
19990,2015,chevrolet,impala ltz,50000
14995,2015,chevrolet,impala ltz,55319
13995,2015,chevrolet,impala ltz,94332
18495,2015,chevrolet,impala ltz,54300
13600,2016,chevrolet,impala ltz,76651
21000,2016,chevrolet,impala ltz,39366
17980,2016,chevrolet,impala ltz,57717
17900,2016,chevrolet,impala ltz,72352
18000,2016,chevrolet,impala ltz,49600
8495,2016,chevrolet,impala ltz,89687
19900,2019,chevrolet,impala ltz,20127
7500,2014,chevrolet,impala ltd ls,99296
18990,2014,chevrolet,impala lt sedan 4d,6106
18590,2015,chevrolet,impala lt sedan 4d,20412
20990,2017,chevrolet,impala lt sedan 4d,11148
19990,2017,chevrolet,impala lt sedan 4d,11148
19990,2017,chevrolet,impala lt sedan 4d,15428
11599,2015,chevrolet,impala lt limitied,55400
8995,2013,chevrolet,impala lt fleet,104937
9000,2014,chevrolet,impala lt automatic,157104
23988,2019,chevrolet,impala lt automatic,28973
799,2013,chevrolet,impala lt,83500
4499,2013,chevrolet,impala lt,143000
6800,2013,chevrolet,impala lt,73400
4900,2013,chevrolet,impala lt,146000
6200,2013,chevrolet,impala lt,127000
4600,2013,chevrolet,impala lt,143000
6988,2013,chevrolet,impala lt,139873
5900,2013,chevrolet,impala lt,165000
9995,2013,chevrolet,impala lt,86799
7450,2013,chevrolet,impala lt,63000
4500,2013,chevrolet,impala lt,160686
4500,2013,chevrolet,impala lt,114000
3800,2013,chevrolet,impala lt,155000
7850,2013,chevrolet,impala lt,74000
7600,2013,chevrolet,impala lt,80800
7499,2013,chevrolet,impala lt,103412
8999,2013,chevrolet,impala lt,88470
11900,2014,chevrolet,impala lt,112000
10695,2014,chevrolet,impala lt,158817
10900,2014,chevrolet,impala lt,48000
1500,2014,chevrolet,impala lt,158080
7688,2014,chevrolet,impala lt,116294
7500,2014,chevrolet,impala lt,87000
12000,2014,chevrolet,impala lt,127207
12995,2014,chevrolet,impala lt,87600
9990,2014,chevrolet,impala lt,43000
12000,2014,chevrolet,impala lt,120000
13800,2014,chevrolet,impala lt,98000
9950,2014,chevrolet,impala lt,180000
14990,2014,chevrolet,impala lt,55469
8350,2014,chevrolet,impala lt,132000
14000,2014,chevrolet,impala lt,33000
7999,2015,chevrolet,impala lt,98000
10495,2015,chevrolet,impala lt,70897
500,2015,chevrolet,impala lt,55715
13998,2015,chevrolet,impala lt,91411
7900,2015,chevrolet,impala lt,37314
12473,2015,chevrolet,impala lt,81143
9500,2015,chevrolet,impala lt,73017
12295,2015,chevrolet,impala lt,100000
15000,2015,chevrolet,impala lt,136000
6800,2016,chevrolet,impala lt,114935
14000,2016,chevrolet,impala lt,102000
18995,2016,chevrolet,impala lt,39289
10900,2016,chevrolet,impala lt,81739
18900,2016,chevrolet,impala lt,66000
8995,2016,chevrolet,impala lt,98137
16995,2016,chevrolet,impala lt,70218
16300,2017,chevrolet,impala lt,52816
500,2017,chevrolet,impala lt,51000
500,2017,chevrolet,impala lt,41000
500,2017,chevrolet,impala lt,44444
16800,2017,chevrolet,impala lt,65000
15500,2017,chevrolet,impala lt,79000
7800,2017,chevrolet,impala lt,79000
15989,2018,chevrolet,impala lt,68630
19995,2018,chevrolet,impala lt,31550
15750,2018,chevrolet,impala lt,28010
17900,2018,chevrolet,impala lt,44366
15452,2018,chevrolet,impala lt,57280
30705,2019,chevrolet,impala lt,26351
16995,2019,chevrolet,impala lt,44900
19995,2019,chevrolet,impala lt,31937
20991,2019,chevrolet,impala lt,36184
18945,2019,chevrolet,impala lt,51885
18995,2019,chevrolet,impala lt,43900
15900,2019,chevrolet,impala lt,18930
16900,2019,chevrolet,impala lt,34000
22990,2019,chevrolet,impala lt,10062
21800,2019,chevrolet,impala lt,13000
23980,2020,chevrolet,impala lt,4000
24980,2020,chevrolet,impala lt,2408
20846,2020,chevrolet,impala lt,8946
10350,2016,chevrolet,impala ls limited,45086
12490,2017,chevrolet,impala ls fleet,91458
8550,2014,chevrolet,impala ls 4 door,135584
5900,2013,chevrolet,impala ls,125000
1600,2013,chevrolet,impala ls,343052
9876,2013,chevrolet,impala ls,70819
9995,2014,chevrolet,impala ls,67212
13980,2014,chevrolet,impala ls,81096
12995,2014,chevrolet,impala ls,103505
10500,2014,chevrolet,impala ls,97633
15999,2014,chevrolet,impala ls,19400
3950,2014,chevrolet,impala ls,172000
14995,2014,chevrolet,impala ls,54461
11500,2014,chevrolet,impala ls,42000
11995,2014,chevrolet,impala ls,92100
8399,2015,chevrolet,impala ls,73000
11997,2015,chevrolet,impala ls,105303
11561,2015,chevrolet,impala ls,81495
8700,2016,chevrolet,impala ls,75200
15100,2017,chevrolet,impala ls,73700
16997,2018,chevrolet,impala ls,24050
4999,2014,chevrolet,impala limited police,145580
7970,2015,chevrolet,impala limited police,56376
6500,2015,chevrolet,impala limited police,106000
11950,2015,chevrolet,impala limited police,34000
5695,2014,chevrolet,impala limited ltz,138997
10990,2014,chevrolet,impala limited ltz,98167
12990,2014,chevrolet,impala limited ltz,63053
5800,2014,chevrolet,impala limited ltz,133000
13990,2016,chevrolet,impala limited ltz,59161
10999,2016,chevrolet,impala limited ltz,101115
12990,2016,chevrolet,impala limited ltz,72015
11990,2016,chevrolet,impala limited ltz,66357
9999,2014,chevrolet,impala limited lt fleet automatic,85353
7995,2015,chevrolet,impala limited lt 6-speed automatic,97436
7299,2014,chevrolet,impala limited lt,118000
9969,2014,chevrolet,impala limited lt,78058
10590,2014,chevrolet,impala limited lt,87335
5500,2014,chevrolet,impala limited lt,142469
9000,2014,chevrolet,impala limited lt,115000
12990,2014,chevrolet,impala limited lt,52659
6500,2015,chevrolet,impala limited lt,96000
12990,2015,chevrolet,impala limited lt,59740
12990,2015,chevrolet,impala limited lt,45256
7500,2016,chevrolet,impala limited lt,97500
11990,2016,chevrolet,impala limited lt,41746
12590,2014,chevrolet,impala limited ls,52605
5500,2014,chevrolet,impala limited ls,131600
9500,2015,chevrolet,impala limited ls,56331
10990,2015,chevrolet,impala limited ls,63514
12590,2015,chevrolet,impala limited ls,66586
13590,2015,chevrolet,impala limited ls,34752
13990,2015,chevrolet,impala limited ls,34752
11291,2016,chevrolet,impala limited ls,62034
9480,2016,chevrolet,impala limited 4dr sdn ltz fleet,76603
9995,2014,chevrolet,impala limited,85217
5900,2014,chevrolet,impala limited,173377
6400,2014,chevrolet,impala limited,110300
9999,2014,chevrolet,impala limited,33717
6990,2014,chevrolet,impala limited,70832
10909,2014,chevrolet,impala limited,54290
7866,2014,chevrolet,impala limited,106000
6999,2014,chevrolet,impala limited,56000
7400,2014,chevrolet,impala limited,98000
4999,2014,chevrolet,impala limited,117723
6995,2014,chevrolet,impala limited,127563
10495,2014,chevrolet,impala limited,80367
11999,2014,chevrolet,impala limited,72145
6900,2014,chevrolet,impala limited,116831
7599,2014,chevrolet,impala limited,73984
4390,2014,chevrolet,impala limited,141351
4950,2014,chevrolet,impala limited,50000
14598,2014,chevrolet,impala limited,36896
9995,2014,chevrolet,impala limited,118938
6399,2014,chevrolet,impala limited,75000
9988,2014,chevrolet,impala limited,77834
8477,2014,chevrolet,impala limited,60736
9000,2015,chevrolet,impala limited,115400
8795,2015,chevrolet,impala limited,154432
9100,2015,chevrolet,impala limited,114550
9200,2015,chevrolet,impala limited,73000
7599,2015,chevrolet,impala limited,140088
9594,2015,chevrolet,impala limited,75581
7900,2015,chevrolet,impala limited,112000
7777,2015,chevrolet,impala limited,129123
4999,2016,chevrolet,impala limited,58104
11995,2016,chevrolet,impala limited,96041
10500,2016,chevrolet,impala limited,39510
5500,2016,chevrolet,impala limited,77318
6999,2016,chevrolet,impala limited,110724
6395,2016,chevrolet,impala limited,209142
10500,2016,chevrolet,impala limited,96796
8999,2016,chevrolet,impala limited,88688
10498,2016,chevrolet,impala limited,83205
9500,2016,chevrolet,impala limited,87500
10750,2017,chevrolet,impala limited,152000
14888,2014,chevrolet,impala impala,82036
10999,2015,chevrolet,impala 4dr sdn ltz w/2lz,154428
14977,2014,chevrolet,impala 2lt v6,80000
3995,2013,chevrolet,impala,138000
9999,2013,chevrolet,impala,129392
5900,2013,chevrolet,impala,142313
4450,2013,chevrolet,impala,139000
6995,2013,chevrolet,impala,120000
4199,2013,chevrolet,impala,185500
9444,2013,chevrolet,impala,80352
9999,2013,chevrolet,impala,61027
4999,2013,chevrolet,impala,138427
7200,2013,chevrolet,impala,135000
7900,2013,chevrolet,impala,69382
7900,2013,chevrolet,impala,121495
5900,2013,chevrolet,impala,131697
7490,2013,chevrolet,impala,118208
4999,2013,chevrolet,impala,157915
6450,2013,chevrolet,impala,143941
4999,2013,chevrolet,impala,160000
895,2013,chevrolet,impala,121023
1000,2013,chevrolet,impala,105530
6880,2013,chevrolet,impala,88823
4200,2013,chevrolet,impala,68000
7450,2013,chevrolet,impala,116000
5900,2013,chevrolet,impala,117700
5990,2013,chevrolet,impala,136000
9400,2013,chevrolet,impala,27000
7000,2013,chevrolet,impala,107906
5995,2013,chevrolet,impala,128626
7999,2013,chevrolet,impala,88832
4999,2013,chevrolet,impala,146300
7499,2013,chevrolet,impala,119930
10620,2013,chevrolet,impala,50061
11295,2013,chevrolet,impala,21416
8499,2013,chevrolet,impala,67131
7228,2013,chevrolet,impala,125413
4299,2013,chevrolet,impala,181860
5800,2013,chevrolet,impala,121500
9995,2013,chevrolet,impala,88135
6995,2013,chevrolet,impala,138975
5995,2013,chevrolet,impala,113484
4499,2013,chevrolet,impala,160000
7995,2013,chevrolet,impala,117000
1000,2013,chevrolet,impala,105000
9623,2013,chevrolet,impala,93723
1450,2013,chevrolet,impala,115988
5998,2013,chevrolet,impala,120117
6495,2013,chevrolet,impala,139501
5950,2013,chevrolet,impala,162369
10990,2013,chevrolet,impala,118398
3800,2013,chevrolet,impala,130000
4177,2013,chevrolet,impala,176339
7250,2013,chevrolet,impala,104652
1500,2013,chevrolet,impala,83443
7900,2013,chevrolet,impala,92000
7844,2013,chevrolet,impala,99091
5950,2013,chevrolet,impala,133400
7900,2013,chevrolet,impala,115988
7200,2013,chevrolet,impala,117000
8434,2013,chevrolet,impala,77349
6500,2013,chevrolet,impala,1720000
4500,2013,chevrolet,impala,133000
6995,2013,chevrolet,impala,52873
6500,2013,chevrolet,impala,126450
7900,2013,chevrolet,impala,134400
5500,2013,chevrolet,impala,70000
7995,2013,chevrolet,impala,101300
7777,2013,chevrolet,impala,105843
5950,2013,chevrolet,impala,137000
5500,2013,chevrolet,impala,122000
7500,2013,chevrolet,impala,92249
7400,2013,chevrolet,impala,85000
6977,2013,chevrolet,impala,93075
7400,2013,chevrolet,impala,56000
7495,2013,chevrolet,impala,132537
8495,2013,chevrolet,impala,105042
5888,2013,chevrolet,impala,141173
9995,2013,chevrolet,impala,81164
5299,2013,chevrolet,impala,144100
6650,2013,chevrolet,impala,72028
4900,2013,chevrolet,impala,116000
1000,2013,chevrolet,impala,89060
9623,2013,chevrolet,impala,94200
7900,2013,chevrolet,impala,62087
13493,2014,chevrolet,impala,65319
17995,2014,chevrolet,impala,48328
7500,2014,chevrolet,impala,166000
6995,2014,chevrolet,impala,107000
17500,2014,chevrolet,impala,52144
9950,2014,chevrolet,impala,84000
8850,2014,chevrolet,impala,110000
8999,2014,chevrolet,impala,115000
18498,2014,chevrolet,impala,48081
14980,2014,chevrolet,impala,31652
9995,2014,chevrolet,impala,163214
13200,2014,chevrolet,impala,90000
15230,2014,chevrolet,impala,71501
6995,2014,chevrolet,impala,88025
8900,2014,chevrolet,impala,93000
9998,2014,chevrolet,impala,137659
8000,2014,chevrolet,impala,150000
10495,2014,chevrolet,impala,143276
4600,2014,chevrolet,impala,155000
14681,2014,chevrolet,impala,92308
10000,2014,chevrolet,impala,79000
11350,2014,chevrolet,impala,28302
13265,2014,chevrolet,impala,76756
1500,2014,chevrolet,impala,135604
17270,2014,chevrolet,impala,25997
14995,2014,chevrolet,impala,127207
7199,2014,chevrolet,impala,127585
12990,2014,chevrolet,impala,52659
8350,2014,chevrolet,impala,101012
11994,2014,chevrolet,impala,88196
6400,2014,chevrolet,impala,52000
2195,2014,chevrolet,impala,54653
13995,2014,chevrolet,impala,121289
16497,2014,chevrolet,impala,39392
4900,2014,chevrolet,impala,84653
13985,2014,chevrolet,impala,77120
11490,2014,chevrolet,impala,127299
18500,2014,chevrolet,impala,46000
15894,2014,chevrolet,impala,66057
6995,2014,chevrolet,impala,90578
15988,2014,chevrolet,impala,44269
9200,2014,chevrolet,impala,107000
6000,2014,chevrolet,impala,124894
7995,2014,chevrolet,impala,89830
9999,2014,chevrolet,impala,109293
9999,2014,chevrolet,impala,142479
10900,2014,chevrolet,impala,114000
13377,2014,chevrolet,impala,44344
9200,2014,chevrolet,impala,92700
11500,2014,chevrolet,impala,102438
6995,2014,chevrolet,impala,88204
8399,2014,chevrolet,impala,101382
8999,2014,chevrolet,impala,116251
11911,2014,chevrolet,impala,87470
15897,2014,chevrolet,impala,100963
4400,2014,chevrolet,impala,107000
13995,2014,chevrolet,impala,35024
16893,2014,chevrolet,impala,96847
8500,2014,chevrolet,impala,62000
13900,2014,chevrolet,impala,96931
12930,2014,chevrolet,impala,92460
5500,2014,chevrolet,impala,140000
12500,2014,chevrolet,impala,80000
13750,2014,chevrolet,impala,118259
7990,2014,chevrolet,impala,111000
8000,2014,chevrolet,impala,136000
6450,2014,chevrolet,impala,135604
9900,2014,chevrolet,impala,112903
13899,2014,chevrolet,impala,50696
9995,2014,chevrolet,impala,77834
14995,2014,chevrolet,impala,66794
12950,2015,chevrolet,impala,67557
9500,2015,chevrolet,impala,97214
16785,2015,chevrolet,impala,67897
12995,2015,chevrolet,impala,114710
14200,2015,chevrolet,impala,49000
13995,2015,chevrolet,impala,69226
12995,2015,chevrolet,impala,90550
17000,2015,chevrolet,impala,43239
13989,2015,chevrolet,impala,75530
14515,2015,chevrolet,impala,75530
14961,2015,chevrolet,impala,91604
6995,2015,chevrolet,impala,94404
8500,2015,chevrolet,impala,94500
10000,2015,chevrolet,impala,61050
11999,2015,chevrolet,impala,102101
10988,2015,chevrolet,impala,96080
5800,2015,chevrolet,impala,134000
5350,2015,chevrolet,impala,117277
13500,2015,chevrolet,impala,53000
14995,2015,chevrolet,impala,101089
12995,2015,chevrolet,impala,55833
14500,2015,chevrolet,impala,102843
18995,2015,chevrolet,impala,100493
3200,2015,chevrolet,impala,68639
14900,2015,chevrolet,impala,74480
16985,2015,chevrolet,impala,80519
15997,2015,chevrolet,impala,52804
12995,2015,chevrolet,impala,70573
15904,2015,chevrolet,impala,53221
14998,2015,chevrolet,impala,26999
14288,2015,chevrolet,impala,26999
13998,2015,chevrolet,impala,91411
11499,2015,chevrolet,impala,84231
15985,2015,chevrolet,impala,80519
6700,2015,chevrolet,impala,112000
12499,2015,chevrolet,impala,88050
15497,2015,chevrolet,impala,107542
9500,2015,chevrolet,impala,97321
15988,2015,chevrolet,impala,57214
2000,2015,chevrolet,impala,99310
12198,2015,chevrolet,impala,119324
4950,2015,chevrolet,impala,176000
12799,2015,chevrolet,impala,88050
600,2015,chevrolet,impala,79828
16551,2015,chevrolet,impala,42361
14300,2015,chevrolet,impala,79000
15903,2015,chevrolet,impala,51580
12995,2015,chevrolet,impala,48423
10995,2015,chevrolet,impala,122240
18900,2015,chevrolet,impala,23500
11750,2015,chevrolet,impala,129698
8399,2015,chevrolet,impala,73000
7949,2015,chevrolet,impala,58298
14969,2016,chevrolet,impala,71507
16499,2016,chevrolet,impala,25902
7499,2016,chevrolet,impala,111498
17988,2016,chevrolet,impala,55141
2000,2016,chevrolet,impala,98200
15980,2016,chevrolet,impala,43602
14699,2016,chevrolet,impala,36821
23950,2016,chevrolet,impala,12146
6000,2016,chevrolet,impala,67000
5800,2016,chevrolet,impala,78705
15500,2016,chevrolet,impala,63778
16900,2016,chevrolet,impala,71794
4750,2016,chevrolet,impala,190097
11995,2016,chevrolet,impala,58044
14982,2016,chevrolet,impala,56064
16998,2016,chevrolet,impala,70236
11800,2016,chevrolet,impala,67800
16888,2016,chevrolet,impala,42887
14648,2016,chevrolet,impala,80649
5995,2016,chevrolet,impala,132000
9995,2016,chevrolet,impala,105039
13644,2016,chevrolet,impala,96273
16598,2016,chevrolet,impala,71836
7500,2016,chevrolet,impala,75000
6995,2016,chevrolet,impala,96000
16198,2016,chevrolet,impala,71836
16499,2016,chevrolet,impala,25092
5500,2016,chevrolet,impala,106076
14970,2016,chevrolet,impala,70405
6000,2016,chevrolet,impala,136333
8950,2016,chevrolet,impala,106162
9000,2016,chevrolet,impala,83500
14495,2016,chevrolet,impala,85029
13999,2017,chevrolet,impala,124111
21800,2017,chevrolet,impala,27717
17996,2017,chevrolet,impala,39269
16999,2017,chevrolet,impala,54334
15900,2017,chevrolet,impala,98425
15341,2017,chevrolet,impala,72490
16499,2017,chevrolet,impala,70533
16999,2017,chevrolet,impala,70533
18988,2017,chevrolet,impala,36181
16995,2017,chevrolet,impala,72784
13995,2017,chevrolet,impala,97518
9900,2017,chevrolet,impala,173000
17950,2017,chevrolet,impala,20000
13900,2017,chevrolet,impala,55355
12990,2017,chevrolet,impala,87000
17999,2017,chevrolet,impala,70533
16497,2017,chevrolet,impala,67066
18500,2017,chevrolet,impala,53000
18388,2017,chevrolet,impala,17428
15900,2017,chevrolet,impala,72521
22995,2017,chevrolet,impala,28541
17950,2017,chevrolet,impala,51174
15495,2017,chevrolet,impala,71194
15355,2017,chevrolet,impala,64501
13250,2017,chevrolet,impala,84926
13699,2017,chevrolet,impala,55482
17995,2017,chevrolet,impala,36523
14900,2017,chevrolet,impala,12650
14995,2017,chevrolet,impala,98000
17999,2017,chevrolet,impala,48217
16798,2017,chevrolet,impala,54202
15990,2017,chevrolet,impala,70006
15995,2017,chevrolet,impala,78522
12995,2017,chevrolet,impala,91647
21980,2017,chevrolet,impala,60421
17855,2017,chevrolet,impala,63232
19421,2017,chevrolet,impala,39269
17999,2018,chevrolet,impala,27224
2500,2018,chevrolet,impala,57700
17900,2018,chevrolet,impala,41418
20337,2018,chevrolet,impala,49873
17691,2018,chevrolet,impala,58534
19950,2018,chevrolet,impala,43000
14995,2018,chevrolet,impala,87950
19999,2018,chevrolet,impala,20914
17995,2018,chevrolet,impala,56105
19995,2018,chevrolet,impala,43722
12995,2018,chevrolet,impala,107189
16900,2018,chevrolet,impala,41418
14472,2018,chevrolet,impala,97754
8995,2018,chevrolet,impala,31815
17995,2018,chevrolet,impala,67842
18000,2018,chevrolet,impala,69550
17900,2018,chevrolet,impala,30804
20900,2018,chevrolet,impala,46079
21900,2018,chevrolet,impala,3388
18300,2018,chevrolet,impala,52906
21995,2018,chevrolet,impala,47933
14995,2018,chevrolet,impala,101592
17985,2018,chevrolet,impala,32351
16900,2018,chevrolet,impala,30804
20000,2019,chevrolet,impala,32912
23500,2019,chevrolet,impala,19000
21900,2019,chevrolet,impala,19000
23795,2019,chevrolet,impala,23214
20000,2019,chevrolet,impala,43095
19998,2019,chevrolet,impala,41440
18790,2019,chevrolet,impala,35413
18699,2019,chevrolet,impala,52276
20995,2019,chevrolet,impala,19301
